,session_id,has_booking,has_booking_pred
1673,8568754496024738081,0,0
1674,5774999063031345506,0,0
1675,413465648642914976,0,0
1676,383449233095928663,0,0
1677,679260182947053722,0,0
1678,1067574569504628939,0,0
1679,1895239047412032939,1,0
1680,2298631793212554553,0,0
1681,3340067725995486708,0,0
1682,7040143713842120085,0,0
1683,3742748651029908706,0,0
1684,3818217460049195628,0,0
1685,378883632852591963,0,0
1686,965831247219346746,0,0
1687,2231252776037676242,0,0
1688,2925588615050338620,0,0
1689,6633631714648297965,1,0
1690,8439667191818161108,0,0
1691,6368798421743195587,1,0
1692,567061085005198842,0,0
1693,172400339339960819,0,0
1694,6396430272664973710,0,0
1695,6494121227960238603,1,0
1696,4234515872214611978,0,0
1697,2666556640939274044,0,0
1698,5053394332279076483,0,0
1699,2177034004798309355,1,0
1700,5348787806188384160,1,0
1701,801267414489476404,0,0
1702,8764541077491296064,1,0
1703,5087946381445652898,0,0
1704,5660462170547855379,0,0
1705,1039224769330502443,0,0
1706,2954549435277112986,0,0
1707,2895790051673495562,0,0
1708,5718336962979790983,0,0
1709,2559469935482111721,0,0
1710,4497678308315055219,0,0
1711,5545606469258272722,1,0
1712,6387082419885073337,0,0
1713,1641368802110350715,0,0
1714,5222981752453884688,0,0
1715,5358210423730670092,0,0
1716,1475121009939156400,0,0
1717,2163316984699120163,0,0
1718,3036187442877649044,1,0
1719,8076714455510568718,0,0
1720,8160074125207698414,1,0
1721,8419939715711829237,0,0
1722,1217303526931097885,0,0
1723,5156745752212323527,0,0
1724,266104032917151504,0,0
1725,4318937592300844825,0,0
1726,5682571293097017535,0,0
1727,3296246264401759918,0,0
1728,472625565101915032,0,0
1729,3320487209006820586,0,0
1730,6617479317238815747,0,0
1731,3640970753523826324,0,0
1732,6083466948058221066,0,0
1733,1832060633052331202,0,0
1734,3217992712115390873,1,0
1735,293321708708055428,1,0
1736,7476629072035387060,0,0
1737,2321853149448866988,0,0
1738,7371640115534916720,1,0
1739,773559729043379659,0,0
1740,3778055597063283417,0,0
1741,3209323919587496763,0,0
1742,7240159359609435296,1,0
1743,7857900937696238043,0,0
1744,3073707927651193377,0,0
1745,7628357772959772973,1,0
1746,8019300948665345051,0,0
1747,2692946724943452854,0,0
1748,4860385428484767995,1,0
1749,7136337363794332172,0,0
1750,3593340987278827703,0,0
1751,91853027359611870,1,0
1752,260256914283018048,0,0
1753,7720369587060287828,0,0
1754,4972179336091989296,0,0
1755,9002010806249229361,0,0
1756,866926012232104974,0,0
1757,313708118420976807,0,0
1758,5323199681438124251,0,0
1759,1622615957822434456,1,0
1760,6915054442696557100,0,0
1761,2918772852123347120,0,0
1762,7586352243164045662,0,0
1763,473861915161815328,0,0
1764,8247743230260890817,0,0
1765,4696079140777025967,0,0
1766,7855410224767965222,0,0
1767,9172868825201809674,0,0
1768,3384114682345487298,0,0
1769,2457035962251829635,0,0
1770,5077810653909692733,1,0
1771,6813815413147711846,0,0
1772,6622846968162409958,0,0
1773,8480351709905965733,0,0
1774,2082992050779942864,0,0
1775,6800093877398280935,0,0
1776,6770649039517948368,0,0
1777,6252585159579752377,1,0
1778,2685436296999858556,0,0
1779,7806821425357726718,0,0
1780,8243922329848841734,0,0
1781,1965540585794221873,1,0
1782,4431058980271206492,0,0
1783,2075344570618478076,0,0
1784,5932135229906479807,0,0
1785,5064371956698549166,0,0
1786,2950867482759906375,0,0
1787,5734853450184034807,1,0
1788,1501834751852460088,1,0
1789,6766752644892906791,0,0
1790,8196604753047461579,1,0
1791,7427270639691533248,0,0
1792,4495614363556746706,0,0
1793,4758590686597216520,0,0
1794,1520712557540837576,0,0
1795,4932164933374904463,1,0
1796,6485203570670039408,0,0
1797,385452715764086871,0,0
1798,6128840707003581970,0,0
1799,1832332302579084751,0,0
1800,2709685993950457981,0,0
1801,1798200903872364937,0,0
1802,1990729243862503393,0,0
1803,9022185307313081763,1,0
1804,5645686030885650017,0,0
1805,2003290351678875312,0,0
1806,9127005560150984271,0,0
1807,1198738693777726083,0,0
1808,5981209718801738757,0,0
1809,999202079250715505,1,0
1810,4467408335406860908,1,0
1811,1793864346510969168,1,0
1812,4495967805065777291,1,0
1813,4186726701943890189,0,0
1814,8653554154695344264,0,0
1815,1950747675573569644,0,0
1816,1043553629459173964,0,0
1817,8685504412870996818,1,0
1818,1725151478750030397,0,0
1819,1186160976961661115,0,0
1820,6467221055089338730,0,0
1821,823230488757777655,0,0
1822,5351450075051267133,0,0
1823,8239616876529965026,0,0
1824,8437107184538313774,0,0
1825,245172135754379927,0,0
1826,5177730770540548670,0,0
1827,5696719578162728142,0,0
1828,1500543529426833790,1,0
1829,6740158476121090281,0,0
1830,1533643993479517276,1,0
1831,7521166041667720213,1,0
1832,4453023676242703166,0,0
1833,6906781323197591155,0,0
1834,1315804499835837536,1,0
1835,3435754626076352932,1,0
1836,5114549641944696890,0,0
1837,4045477625566043160,0,0
1838,3614526672266255513,1,0
1839,8465984342182158508,0,0
1840,5973098491110622365,0,0
1841,6550597461172462778,0,0
1842,7823984807723564741,0,0
1843,8338598933631556776,0,0
1844,37482815103152362,1,0
1845,2832347955702974293,0,0
1846,1886637727912527404,0,0
1847,3164822568355645173,0,0
1848,2409753943077226332,1,0
1849,2892673822152036605,1,0
1850,6464408069106710320,0,0
1851,8882326756853666251,0,0
1852,5263667576707760623,0,0
1853,3801450533726450954,0,0
1854,7638311498357240098,0,0
1855,8663561627275644253,0,0
1856,8079357149444249857,0,0
1857,3204892356122402705,0,0
1858,8650164262398946428,0,0
1859,8676779597034693750,0,0
1860,3793984796224154787,0,0
1861,1159278141839920148,0,0
1862,6445766677010180667,1,0
1863,6810710291053514114,0,0
1864,7765702449690024310,0,0
1865,8412832547901098560,0,0
1866,842314972835655863,0,0
1867,4629207113783451498,1,0
1868,9093765457401074107,1,0
1869,1408488000365157016,0,0
1870,5096628981033341740,0,0
1871,1020661625559572720,0,0
1872,2419478120008911348,0,0
1873,5625495259130978893,0,0
1874,3979808732845580603,0,0
1875,1800405763940275978,1,0
1876,7266781403415199228,0,0
1877,8993959096203506453,1,0
1878,286983018430296195,1,0
1879,1393202345490591726,0,0
1880,568816187952525018,0,0
1881,2772403467206304002,0,0
1882,2588211592035249397,0,0
1883,7202367224905396871,0,0
1884,5976631943326582302,0,0
1885,4835973856641997692,0,0
1886,6632437290546012723,0,0
1887,8502059569713250785,0,0
1888,9192882513537344825,1,0
1889,424270080336161809,0,0
1890,6627028469698201610,1,0
1891,4419130906821580818,0,0
1892,4363601575555536299,0,0
1893,6999958390139935169,0,0
1894,6989436499117218788,1,0
1895,5635931006668167117,1,0
1896,1148844389230507762,0,0
1897,4416714700928053243,1,0
1898,6326512556039845326,0,0
1899,7097752643164521376,0,0
1900,5603886773347559905,0,0
1901,4667434148431123691,0,0
1902,5764517885077163846,0,0
1903,8477898603405015349,0,0
1904,7306282054325098053,0,0
1905,9129201276459364838,0,0
1906,1723424372034453438,0,0
1907,2923246763884467544,0,0
1908,6260051579649117639,0,0
1909,6607905204857804017,1,0
1910,3801939104592866240,0,0
1911,3548334393207420046,0,0
1912,6822580852933354726,1,0
1913,7323906754193045365,1,0
1914,1129978242017274395,0,0
1915,5368537739853001152,0,0
1916,9058087020754225267,0,0
1917,1373195304833889112,0,0
1918,3435026921227184852,0,0
1919,342245797649828500,0,0
1920,4770757038826109460,0,0
1921,9214802015115093961,0,0
1922,3748025418882874217,0,0
1923,7266003272613956758,1,0
1924,3650563434657126796,0,0
1925,4406063633408619002,0,0
1926,7149235567832903111,0,0
1927,1507994177052775562,0,0
1928,3141140431946662218,0,0
1929,8484906645169451714,0,0
1930,342935987409234295,0,0
1931,6803327486027217684,1,0
1932,3735487528534967773,0,0
1933,3286912503677433234,0,0
1934,1745148932796947924,1,0
1935,3483427989376593298,0,0
1936,5452844727386449143,1,0
1937,6284458840952716104,0,0
1938,5035068502092176912,1,0
1939,819573654703377893,1,0
1940,8004166868930566954,0,0
1941,6165651921222177069,1,0
1942,3079619061880528851,0,0
1943,109500505501563760,0,0
1944,5537999064478988054,0,0
1945,169620702962112278,1,0
1946,2972353384539720539,0,0
1947,3741874561362588250,0,0
1948,7427475979444350824,0,0
1949,3669288546067999210,0,0
1950,1445935262762709299,0,0
1951,2918698966484591142,0,0
1952,3888636822333979453,0,0
1953,3136273008254705234,0,0
1954,4842739195212379604,0,0
1955,6158483958608896526,1,0
1956,7244676700247112944,0,0
1957,5489077599314775252,0,0
1958,659389451963513577,0,0
1959,6438377563390765103,1,0
1960,4437563615134930444,0,0
1961,7831569954999318816,1,0
1962,1001390511562870279,0,0
1963,35042233954580557,0,0
1964,2621297554508612752,0,0
1965,7526160177693185670,1,0
1966,5504907795749642655,0,0
1967,1240051226716638960,0,0
1968,2249575132614160828,1,0
1969,1516998352769325312,0,0
1970,6609754453198875240,1,0
1971,3827323746356187041,0,0
1972,6159806467370553691,0,0
1973,6400345456152587092,0,0
1974,1518195459884344768,0,0
1975,4619893112717448443,0,0
1976,3614632822950804162,0,0
1977,6552108591812241901,1,0
1978,7223342779542545625,0,0
1979,7042974633477445614,1,0
1980,6538944145359064678,0,0
1981,7832494592109519703,0,0
1982,7404106027002169359,0,0
1983,8982038163420284222,0,0
1984,4503143338066408078,0,0
1985,5723311719103132937,0,0
1986,5770246411371276879,0,0
1987,558306509555525671,0,0
1988,1645600464998146683,0,0
1989,5018650938289632402,0,0
1990,3110688135561576668,0,0
1991,3175620388099165342,0,0
1992,8715172572921263140,0,0
1993,8994865901704536690,1,0
1994,9045427867227475417,0,0
1995,6731457106792393411,1,0
1996,2246832520474444195,1,0
1997,1421640728871775625,0,0
1998,2412389754249461689,0,0
1999,2069238941337422150,0,0
2000,3473344645698938184,0,0
2001,3968326392244295962,1,0
2002,1039531461243862389,0,0
2003,7990904209922665027,0,0
2004,2221185640529569071,0,0
2005,5328591562656029914,1,0
2006,1545216041775388136,1,0
2007,6210338556858586342,0,0
2008,3527861597263280355,0,0
2009,6026041227127889218,0,0
2010,5427666625289889823,1,0
2011,2044165052611120718,0,0
2012,2892328278414280828,1,0
2013,5134355435278030334,0,0
2014,2340033627748987209,1,0
2015,6494093763152367739,0,0
2016,4162648746387150924,0,0
2017,1442146934125456879,0,0
2018,1598095160706589190,0,0
2019,6837317251757908125,0,0
2020,6381567626853197860,0,0
2021,5654227714489626760,0,0
2022,7021233768383452646,0,0
2023,2248379139614392095,0,0
2024,1999397877939950612,0,0
2025,1901522467163168735,1,0
2026,1326032423741430079,0,0
2027,534495135376975790,0,0
2028,8193194641106476222,1,0
2029,4540598735083825405,0,0
2030,15286559772377587,0,0
2031,8895192142844666837,0,0
2032,1327362734443131730,0,0
2033,7278899216380334313,0,0
2034,4342759754455525352,0,0
2035,1520291843168212410,0,0
2036,7850224734247225234,1,0
2037,476599970582156095,0,0
2038,2050467910547169833,0,0
2039,4478641208816275770,0,0
2040,4413090025012828613,1,0
2041,2846857499705852436,0,0
2042,8111319326220597417,0,0
2043,5036676650448211956,0,0
2044,5209027773028906087,0,0
2045,6577494432818986098,0,0
2046,1142533051496093251,1,0
2047,6737190696127980758,0,0
2048,2941634407238287802,0,0
2049,1258487204461553223,0,0
2050,2660892947371308162,0,0
2051,6819187239293398194,1,0
2052,7535629644670482399,0,0
2053,7718304948165217059,0,0
2054,5487933258479764468,0,0
2055,1846757481372515719,0,0
2056,6780981581508987347,0,0
2057,9161889852336501305,0,0
2058,3972065701642170193,0,0
2059,3288796200798488138,0,0
2060,4371048060486458137,0,0
2061,7944019323502840326,1,0
2062,7677009710122283735,1,0
2063,234728747986870954,0,0
2064,4181933851413861737,0,0
2065,5615802691748822268,0,0
2066,6173578680662950777,0,0
2067,2415620564807735605,0,0
2068,2275166575138509836,0,0
2069,890182949436650030,0,0
2070,2289006335562633282,0,0
2071,4575306697516074596,0,0
2072,4317588870097346826,0,0
2073,3610019962283287157,1,0
2074,6605641757293543249,1,0
2075,4636174035059726539,0,0
2076,2119501363331890592,0,0
2077,3138772136500776677,0,0
2078,7183893865730199440,0,0
2079,8619441041490838510,0,0
2080,2767500226765681565,1,0
2081,3044431427067959455,0,0
2082,2374673806537561011,1,0
2083,3326349918500487662,0,0
2084,722584795371489033,0,0
2085,8417591236755555510,0,0
2086,6046134031786668344,0,0
2087,1903085042301183606,0,0
2088,8963355171915775674,0,0
2089,1176674707148386840,0,0
2090,4618940453820351645,0,0
2091,4934688581733345844,0,0
2092,875082579767467451,0,0
2093,8597214948004937858,0,0
2094,3124707737996145600,0,0
2095,4007309207420292597,0,0
2096,5745663281708770413,0,0
2097,6650676942879883345,0,0
2098,1398962278336646561,1,0
2099,3671409555828276078,0,0
2100,2973843188124201672,0,0
2101,6110570356704780964,0,0
2102,8338881321127054303,0,0
2103,2628199794619973485,1,0
2104,7767682328372230298,0,0
2105,3421093148389637272,0,0
2106,8463824108662210025,0,0
2107,5936569765837809465,1,0
2108,1508066408537270480,0,0
2109,8896761635343478841,0,0
2110,6342283990466443704,0,0
2111,8282435591292207652,1,0
2112,441437426005732444,0,0
2113,3044783922224752862,0,0
2114,6130138903423910420,0,0
2115,528597590480018065,1,0
2116,4820296772308545700,0,0
2117,8444810372727900157,0,0
2118,5715913392319710783,0,0
2119,4697584686115724410,0,0
2120,6069921259474177771,0,0
2121,6678832275693327679,1,0
2122,1775943362739848307,0,0
2123,3561581332309168470,0,0
2124,7103754905440691436,0,0
2125,581232982109649440,0,0
2126,1306779300941194006,0,0
2127,4230268901542482112,0,0
2128,7443585889514128781,0,0
2129,388228227720103049,0,0
2130,1402030549806876775,0,0
2131,42435033831000517,0,0
2132,4901631276428040406,0,0
2133,3073506905293005255,1,0
2134,670574065449060971,0,0
2135,5915706202673413412,1,0
2136,9060015164834016199,0,0
2137,814473222301433605,0,0
2138,6582197508220588480,0,0
2139,1383320884532949258,0,0
2140,4802994613453922858,1,0
2141,7498421113729873289,0,0
2142,5541912297359137688,0,0
2143,7797281543176698190,0,0
2144,8350678921114255022,0,0
2145,2353466870369555300,1,0
2146,5769195774186511899,0,0
2147,8036902640919385668,0,0
2148,7925471674687076848,0,0
2149,3225973821853265243,0,0
2150,1617540454966228947,0,0
2151,1820555201988863369,0,0
2152,3798700965042521225,0,0
2153,6399050182822230511,0,0
2154,8574213746757354058,0,0
2155,3721128985444193144,0,0
2156,7455835544249230027,1,0
2157,4263980634508029238,1,0
2158,4983431344558316412,0,0
2159,3953640973595391444,0,0
2160,6196903023494799405,0,0
2161,7589724272620649658,0,0
2162,2224003568019666142,0,0
2163,142357638081142885,1,0
2164,7858544095929481506,0,0
2165,2288248771825475744,0,0
2166,8312299758587390373,1,0
2167,1696654329241362655,0,0
2168,8949517277783945817,0,0
2169,9130482207428742099,0,0
2170,56208619368669783,0,0
2171,7447034455079609854,0,0
2172,7607378460140064028,0,0
2173,8732818658247010169,0,0
2174,5254698036431737509,0,0
2175,5854172140830601496,0,0
2176,223304419718270814,0,0
2177,8885242560321641443,0,0
2178,4243568112837176499,0,0
2179,5260435931007947104,0,0
2180,6924798646935269582,1,0
2181,7940222282797811543,0,0
2182,5801887870055508478,0,0
2183,5674106661402473133,0,0
2184,3088093850228012569,0,0
2185,4951647563730623345,0,0
2186,4277802758010783788,0,0
2187,6145859924608660878,0,0
2188,8641676079996268675,0,0
2189,6237387654549955862,1,0
2190,4045310940315799614,1,0
2191,170291853904491284,1,0
2192,9172703643434559720,0,0
2193,1020748923258371316,0,0
2194,7555275595997552544,0,0
2195,1407600215317794466,1,0
2196,2690017053282010340,0,0
2197,3527426966306571623,0,0
2198,8388525664462061189,0,0
2199,435625970584708540,0,0
2200,7134493716215983590,0,0
2201,8073030840843522551,0,0
2202,363810811007161537,0,0
2203,3504327748664014554,0,0
2204,4618732768661249383,0,0
2205,4294495113725122146,1,0
2206,7509718566261137401,0,0
2207,200420883431496446,0,0
2208,5110815357113124150,0,0
2209,3004614398179495922,0,0
2210,7667632370249967402,0,0
2211,7181010311917062268,0,0
2212,2118967375125235546,0,0
2213,6204939669208936426,0,0
2214,1996465648602818482,0,0
2215,3279631770711761857,1,0
2216,1471023793128943695,1,0
2217,6586566984113943697,0,0
2218,6880864389868912972,1,0
2219,5108936675769587789,0,0
2220,7203526752461236344,1,0
2221,6772439774307022516,0,0
2222,1003859302358613878,0,0
2223,458083564544875321,0,0
2224,4758661411597565647,0,0
2225,513669438640489233,1,0
2226,1305948043208752526,1,0
2227,5893081855829628459,0,0
2228,3389840585373570031,0,0
2229,4798110071522522047,1,0
2230,8159897149499107007,1,0
2231,4703843648632282722,0,0
2232,3121805933624744170,0,0
2233,3508214323051558535,0,0
2234,6178508073596750214,0,0
2235,8599904484949989373,1,0
2236,4988501295284261812,0,0
2237,1082299386990317763,0,0
2238,1106623494244503991,0,0
2239,2909224456613951161,0,0
2240,3520082403195783054,0,0
2241,7754170202706270692,0,0
2242,4014488554934035932,0,0
2243,4461325576151834547,1,0
2244,7615445284966687166,0,0
2245,2871835578546613664,1,0
2246,4997471197521577544,1,0
2247,3144407402776315877,0,0
2248,2648493943687074638,1,0
2249,6052243485226394295,0,0
2250,6418552471910960041,0,0
2251,8881341530061313465,0,0
2252,2156337431145601763,0,0
2253,3561111276923914021,0,0
2254,6291118949209184122,0,0
2255,909933375163374176,0,0
2256,8198815108272501743,0,0
2257,7647178239159934668,1,0
2258,2477963283699541968,0,0
2259,7729510423203903695,0,0
2260,5631491757740806703,0,0
2261,4959330827478833959,0,0
2262,1859528080970149623,0,0
2263,6313883559854783006,0,0
2264,8879038087111105513,0,0
2265,8075647753345989778,1,0
2266,2864891742053202427,1,0
2267,3750486892283605410,0,0
2268,4413113691479489995,0,0
2269,5526637454994754600,0,0
2270,4545053654397013435,1,0
2271,3337811480588497488,1,0
2272,3870022511843312595,0,0
2273,8034871773652566419,0,0
2274,3385512128993358294,0,0
2275,8442249555728755583,1,0
2276,3112591599426066875,0,0
2277,4745744372850543856,1,0
2278,112679875518325306,1,0
2279,4068897789534775708,0,0
2280,5402174632806946938,0,0
2281,1936621307660972404,0,0
2282,8433346328761872927,0,0
2283,1514784719163328068,0,0
2284,8442468298104335901,0,0
2285,6045421016534870988,0,1
2286,6119923008628680490,0,0
2287,137233137413895913,1,0
2288,6673503107806872383,0,0
2289,8359214469894301861,1,0
2290,5177970682318463570,0,0
2291,1100422732112247196,0,0
2292,8939068911781882959,0,0
2293,5920934019036131114,0,0
2294,3289316794143479989,0,0
2295,1810672448083410441,0,0
2296,2365661298677064316,0,0
2297,5611242599242246541,0,0
2298,2377186716213191444,0,0
2299,3105094567030035915,0,0
2300,3024137247792264596,0,0
2301,2952790820658174512,1,0
2302,7801261234398124448,0,0
2303,45768655705743742,0,0
2304,3411882446363101249,0,0
2305,540153713355597790,0,0
2306,6103460663429063664,0,0
2307,6983056057420337309,1,0
2308,8173286704330718400,0,0
2309,6870739866126321941,0,0
2310,2116767784672425803,0,0
2311,2596856772610120509,0,0
2312,5821850140898265935,0,0
2313,1998064371223232502,0,0
2314,2185355145397863469,0,0
2315,749235212836373610,0,0
2316,6305356922333654362,1,0
2317,6978811486329084322,1,0
2318,8019205898234995524,0,0
2319,602959196986279952,0,0
2320,5720396313168936202,0,0
2321,7430275415129765258,0,0
2322,5938517202314196229,1,0
2323,477990755712721629,0,0
2324,71569015827641365,0,0
2325,5523302842695906549,0,0
2326,5314489141249729639,0,0
2327,4318702066424596323,1,0
2328,6816107372480882290,1,0
2329,7465075025263404236,0,0
2330,2990668580880176401,1,0
2331,7202287129032770210,0,0
2332,1796008600095731986,1,0
2333,5548855908692144363,1,0
2334,6488609490434391630,0,0
2335,7468195007727155724,0,0
2336,6109621363738744808,0,0
2337,4100066815313973995,0,0
2338,8552026667514731081,0,0
2339,8889119444781224224,0,0
2340,6631091179166006,0,0
2341,3769589652855552860,0,0
2342,254485707740844586,0,0
2343,2852539876837991293,1,0
2344,397279234811584529,0,0
2345,1109256070418495853,1,0
2346,4505501113177459063,0,0
2347,8578495663977852884,1,0
2348,8804738394660842643,0,0
2349,5359989946482371763,0,0
2350,8076370163701814195,0,0
2351,2251867583583522408,1,0
2352,6701881665124208743,0,0
2353,24399794678675815,0,0
2354,2697986171934005707,0,0
2355,8887241505614100098,1,0
2356,4566053550373632036,1,0
2357,403664562497862114,0,0
2358,137144438483056485,0,0
2359,6714241947017307754,0,0
2360,5396753424736061532,1,0
2361,7798880409068923446,0,0
2362,7357067053554112196,1,0
2363,5586064549173634604,0,0
2364,8846725909002305007,1,0
2365,7328679070250070942,0,0
2366,5329232324973288647,0,0
2367,915436563460934652,0,0
2368,1940455679158976838,0,0
2369,2743540460921464164,0,0
2370,8773413328726751530,0,0
2371,3605146473655241075,0,0
2372,3539868453665117516,0,0
2373,3750354990670654570,0,0
2374,4500437317658928161,0,0
2375,8839767567138204460,0,0
2376,2526574845651759012,1,0
2377,2431337674272074922,1,0
2378,8020238521112087987,0,0
2379,2286144527367135298,0,0
2380,391701660334762078,0,0
2381,8063413608261276897,0,0
2382,5006126371540300010,0,0
2383,880105840011967083,0,0
2384,8933158057001893047,0,0
2385,8385509696270371381,1,0
2386,234926443577696320,0,0
2387,2098973587409354141,0,0
2388,2831955808770265544,0,0
2389,6470048655828387673,0,0
2390,3492160405266339814,0,0
2391,6732940942596830310,0,0
2392,2219958921451931895,0,0
2393,1449359605975094995,0,0
2394,6292383720354340572,0,0
2395,8578830621998847160,0,0
2396,8832553202542017742,0,0
2397,2373742243971638705,0,0
2398,5248604791132059575,0,0
2399,8567754163108228523,0,0
2400,432344754989622360,0,0
2401,3586845413771625037,0,0
2402,4018522381517428419,0,0
2403,8921032872418478931,0,0
2404,8020012381211491961,0,0
2405,2666302169751085628,0,0
2406,52081552744940758,0,0
2407,1480592341259627077,1,0
2408,8289038560591660209,0,0
2409,1762434579886976713,0,0
2410,1319874976659519202,0,0
2411,2367084774025421157,0,0
2412,3042899786567586132,0,0
2413,3855163134827713139,0,0
2414,8213917244282288583,1,0
2415,5084482304965707394,0,0
2416,1482113195692193650,0,0
2417,8334055172943127763,0,0
2418,4481847916910664009,0,0
2419,7991085919822866309,0,0
2420,1235147851294681260,0,0
2421,1366028864594768350,1,0
2422,5202660301268502436,0,0
2423,656064368738141146,0,0
2424,2514365055503931357,0,0
2425,2446709727610690514,1,0
2426,344497261497917233,0,0
2427,2427882274872331534,0,0
2428,9202469134776461212,0,0
2429,6555734839738899905,1,0
2430,8884134233311838532,0,0
2431,5257304111719394851,0,0
2432,7152996101112530941,0,0
2433,4001610182619652622,0,0
2434,7126636592778117410,0,0
2435,2268902270853192429,1,0
2436,73974379530021185,0,0
2437,1426834688776521380,0,0
2438,1759648978949624007,0,0
2439,3997771570151675009,0,0
2440,592837140865214915,0,0
2441,4792275904678529059,0,0
2442,1741271126103640201,1,0
2443,6787508931719419610,0,0
2444,2286326103815152475,0,0
2445,4502935429310804694,0,0
2446,1958803207004839430,0,0
2447,7276908090344497823,0,0
2448,4907413776193750893,0,0
2449,1981131199693625316,0,0
2450,768518472318650872,0,0
2451,2360262194310404090,0,0
2452,8467839800342522206,1,0
2453,4366589460783225440,0,0
2454,6256960145930890674,1,0
2455,3556937781272863618,1,0
2456,4374367616066087491,0,0
2457,4289862976834681354,0,0
2458,3771643274445301567,0,0
2459,339989451965750486,0,0
2460,4999566264843982881,0,0
2461,8055845773662041141,0,0
2462,1955981376994363721,0,0
2463,387905636764452396,0,0
2464,6595257044813833387,0,0
2465,5125159528116782836,0,0
2466,3104984367086563358,0,0
2467,4556581834697084330,0,0
2468,3807079829016833079,0,0
2469,871519220578638341,0,0
2470,1775279167214063865,0,0
2471,3868888967020170517,0,0
2472,7936658327864286387,1,0
2473,1499180449410372592,0,0
2474,1184056538332235634,0,0
2475,1117619569852923894,1,0
2476,8052219389066726383,0,0
2477,1109461350692205479,0,0
2478,5907676022760895103,0,0
2479,9044946308694232442,1,0
2480,1294278671337160602,0,0
2481,2906717685314996838,0,0
2482,1280230186340611863,0,0
2483,4651260423470967838,1,0
2484,8876286735277107296,0,0
2485,1854926889016180276,1,0
2486,2542154152019098340,0,0
2487,3575452566008505113,0,0
2488,4034199900861818875,1,0
2489,1094417222275304955,1,0
2490,594167697084345572,1,0
2491,3030911274472789185,0,0
2492,5521274619194457561,0,0
2493,633726180768676690,0,0
2494,6157629772942579959,0,0
2495,8054583311448569968,0,0
2496,1730952297992787008,1,0
2497,2696690170664561755,0,0
2498,3993839525754631594,0,0
2499,6579006717974293955,0,0
2500,7434137384696200721,0,0
2501,7985014773009753488,1,0
2502,8021995606976669319,0,0
2503,273873035245290658,0,0
2504,2243236889546720869,0,0
2505,3088529875005452901,0,0
2506,2582398289581425671,1,0
2507,5820627700172258775,0,0
2508,3814413682029257705,0,0
2509,5623418349487927548,0,0
2510,7482463415478926864,0,0
2511,2102199066512265469,0,0
2512,6707021374739414970,0,0
2513,2658721572701799498,0,0
2514,9131248464090055621,0,0
2515,5370352974100542059,0,0
2516,5303639000638830064,0,0
2517,4503696873206009919,0,0
2518,8353276638902088624,0,0
2519,1807683365110937118,0,0
2520,5435143460070122709,0,0
2521,8623415865409173349,0,0
2522,3054133058092771484,0,0
2523,1406112458106634179,1,0
2524,8305613033851773985,0,0
2525,30043382855938187,1,0
2526,7324505273237829448,0,0
2527,4406100277482202663,0,0
2528,4693131987607397912,0,0
2529,8239037900469058004,0,0
2530,2137809655148777716,0,0
2531,3667514061454867941,1,0
2532,7746720356689392898,0,0
2533,4397376016612937897,0,0
2534,2113869154061205878,0,0
2535,4146062110856365593,0,0
2536,6251104407579063743,0,0
2537,6611558610617821436,0,0
2538,8265928198721175092,1,0
2539,5922201216755210482,0,0
2540,7510853025521533601,0,0
2541,8172302942533588353,1,0
2542,8920090383038236016,0,0
2543,4568900745026408820,0,0
2544,6791964044675719583,1,0
2545,9191145713029077432,0,0
2546,735642298068443292,0,0
2547,6214225952277988332,1,0
2548,8807806305100942684,0,0
2549,4093583960109773866,0,0
2550,756132252874948383,1,0
2551,210392067356449363,0,0
2552,5702293201479932543,0,0
2553,5710044416378361754,0,0
2554,5215394945429513522,0,0
2555,1691330102136634541,0,0
2556,2576767929489495283,1,0
2557,6642717821020184643,0,0
2558,7513749264832297621,0,0
2559,2015281620214266945,0,0
2560,1827073582932369063,0,0
2561,2477355953857110699,0,0
2562,5488183702019672804,1,0
2563,6962313629419265460,0,0
2564,3923582602492105418,0,0
2565,4326546544036602309,0,0
2566,4505530612750986137,1,0
2567,230235730441961408,0,0
2568,3429594528154244212,0,0
2569,3500788897706278055,1,0
2570,4020664675665043182,0,0
2571,6773066356112235725,0,0
2572,1951897693420178871,0,0
2573,5210018182087538435,0,0
2574,8235827560693809804,1,0
2575,9186014779778329907,0,0
2576,8916988779919204661,1,0
2577,6835433719394062925,0,0
2578,184843052915687365,0,0
2579,515397007042296814,1,0
2580,5217878169165762979,0,0
2581,1819083097871379124,1,0
2582,2153547601817561296,0,0
2583,7503540945028393715,0,0
2584,8940102646657577956,0,0
2585,6400565162067376411,0,0
2586,6442287555865319784,0,0
2587,5109316262602043560,0,0
2588,4752259074389512145,0,0
2589,2574265775818297153,0,0
2590,5317949356285706425,1,0
2591,5460702988242929285,0,0
2592,7183265259100853269,0,0
2593,442079801748865973,0,0
2594,2418504595242081801,0,0
2595,1039854572869163425,0,0
2596,7492906728683821866,1,0
2597,4172353908358061916,0,0
2598,6949922663279099853,0,0
2599,242852778798586656,0,0
2600,2925141836791979783,1,0
2601,6567567040466756252,0,0
2602,1257402904552367093,0,0
2603,4214939656168453799,0,0
2604,8019616650151590992,0,0
2605,1932951026508446742,0,0
2606,2729614481153554596,0,0
2607,6431024740586706131,0,0
2608,2452837936706002743,0,0
2609,3639222880085802638,1,0
2610,6814967265407335604,0,0
